userName,score,at,content,clean_content
Pengguna Google,5,2024-07-22 03:28:29,Aplikasi yg sangat mempermudah pengguna y.. simple mudah d pahami,"['aplikasi', 'sangat', 'mempermudah', 'pengguna', 'simple', 'mudah', 'pahami']"
Pengguna Google,1,2024-07-22 03:28:00,"najis susah bgt pake ni applikasi, mau daftar aja nomor telphone ga bisa terus, pulsa ada kuota ada, nomor jelas jelas yg terdaftar! ga jelas, nyusahin!","['najis', 'susah', 'banget', 'pakai', 'nih', 'aplikasi', 'daftar', 'nomor', 'telphone', 'tidak', 'pulsa', 'kuota', 'nomor', 'terdaftar', 'tidak', 'menyusahkan']"
Pengguna Google,5,2024-07-22 03:24:01,👍,[]
Pengguna Google,1,2024-07-22 03:23:59,"no hp sama di bilang tidak sesuai....🤔🤔🤔🤔 Tidak bisa verifikasi di bilang no tidak sesuai, sudah sama dengan yg di bpjs punya no cuman satu aja di pakai.. di bilang ga sama sudah kelihatan di pemberitahuan no 3 angka belakang sama 🤔","['handphone', 'bilang', 'tidak', 'sesuai', 'tidak', 'verifikasi', 'bilang', 'tidak', 'sesuai', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'pakai', 'bilang', 'tidak', 'pemberitahuan', 'angka']"
Pengguna Google,5,2024-07-22 03:16:44,sangat membantu sekali. gk perlu lagi dtg ke kantor antri panjang,"['sangat', 'membantu', 'sekali', 'tidak', 'kantor', 'antre']"
Pengguna Google,5,2024-07-22 03:16:27,Cukup mudah untuk merubah faskes bagi saya yg awam soal BPJS kesehatan,"['cukup', 'mudah', 'mengubah', 'faskes', 'saya', 'awam', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan']"
Pengguna Google,5,2024-07-22 03:16:08,Mantapppp,['mantapppp']
Pengguna Google,1,2024-07-22 03:15:49,Emulator terus padahal nggak pernah root,"['emulator', 'padahal', 'enggak', 'root']"
Pengguna Google,5,2024-07-22 03:11:26,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2024-07-22 03:10:44,"Aplikasinya ngaco, gak bisa dipakai. HP baru gak diapa2in, bisa2nya detect hp nya diroot.","['aplikasinya', 'kacau', 'tidak', 'dipakai', 'handphone', 'tidak', 'diapakan', 'bisanya', 'detect', 'handphone', 'diroot']"
Pengguna Google,1,2024-07-22 02:59:53,"Harus nya mempermudah, pas buka harus up date lagi. Daftar lagi. Mau sampai kapan apl kaya gini","['mempermudah', 'pas', 'buka', 'date', 'daftar', 'apl', 'kayak']"
Pengguna Google,5,2024-07-22 02:57:59,Luar biasa,[]
Pengguna Google,1,2024-07-22 02:56:34,"Lebih baik di hapus dari playstore percuma sulit sekali untuk mendapatkan verifikasi otp nya, berulangkali di coba tetap tidak muncul kode otp nya","['lebih', 'baik', 'hapus', 'playstore', 'sulit', 'sekali', 'verifikasi', 'otp', 'berulangkali', 'coba', 'tidak', 'muncul', 'kode', 'otp']"
Pengguna Google,5,2024-07-22 02:53:04,Sangat membantu sekali...trims kasih Jkn mobile....🙏🏽🙏🏽👍🏻,"['sangat', 'membantu', 'sekali', 'terima', 'kasih', 'kasih', 'jkn', 'mobile']"
Pengguna Google,5,2024-07-22 02:47:52,"Gampang banget aktivasinya, jadi gausah ke tempat BPJS kesehatan lagi sekarang online lebih mudah","['gampang', 'banget', 'aktivasinya', 'tidak', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'online', 'lebih', 'mudah']"
Pengguna Google,5,2024-07-22 02:47:51,Aplikasi memudahkan..,"['aplikasi', 'memudahkan']"
Pengguna Google,5,2024-07-22 02:43:33,Sangat terbaik,"['sangat', 'terbaik']"
Pengguna Google,1,2024-07-22 02:41:17,aplikasi apa ini tidak bisa verifikasi,"['aplikasi', 'tidak', 'verifikasi']"
Pengguna Google,5,2024-07-22 02:41:15,Semoga berkah,"['semoga', 'berkah']"
Pengguna Google,5,2024-07-22 02:35:39,Ok,['oke']
Pengguna Google,1,2024-07-22 02:35:35,"Tolonglah dibenahin akunnya , masak dalam satu hp tdk bisa login mobile jkn lebih dari 3 NIK. lha kalo akun sy sndiri krn beda cara bayar dgn suami krn ikut kantor, org tua jg sdh terpisah dari KK mau login kok hrs pake dari HP yg berbeda.","['tolonglah', 'dibenahin', 'akunnya', 'masak', 'handphone', 'tidak', 'login', 'mobile', 'jkn', 'lebih', 'nik', 'akun', 'saya', 'beda', 'bayar', 'suami', 'kantor', 'orang', 'tua', 'terpisah', 'kakak', 'login', 'pakai', 'handphone', 'berbeda']"
Pengguna Google,3,2024-07-22 02:34:48,"Tidak bisa mendaftar pelayanan antrean lewat MJKN dengan alasan tidak ada surat rujukan, padahal ada suratnya","['tidak', 'mendaftar', 'pelayanan', 'antrean', 'mjkn', 'alasan', 'tidak', 'surat', 'rujukan', 'padahal', 'suratnya']"
Pengguna Google,5,2024-07-22 02:27:07,Cukup mantap,"['cukup', 'mantap']"
Pengguna Google,5,2024-07-22 02:25:30,Good,['good']
Pengguna Google,1,2024-07-22 02:23:07,"Saya kecewa banget dengan aplikasi jkn mobile, kenapa? Karena nomor hp saya belum pernah saya buat daftar untuk aplikasi ini, tapi malah muncul notifikasi nomor anda pernah digunakan, jkn kenapa sih malah bikin ribet, bukannya ngebantu, orang sakit malah tambah sakit kalau gini. Plis min dibantu, udah isi pulsa buat kirim SMS tetap ngga bisa, pake nomor saudara jga tetap ngga bisa hadehh.","['saya', 'kecewa', 'banget', 'aplikasi', 'jkn', 'mobile', 'kenapa', 'nomor', 'handphone', 'saya', 'belum', 'saya', 'daftar', 'aplikasi', 'tapi', 'muncul', 'notifikasi', 'nomor', 'anda', 'jkn', 'kenapa', 'bikin', 'ribet', 'membantu', 'orang', 'sakit', 'sakit', 'tolong', 'min', 'dibantu', 'isi', 'pulsa', 'kirim', 'sms', 'tidak', 'pakai', 'nomor', 'saudara', 'tidak', 'aduh']"
Pengguna Google,5,2024-07-22 02:11:57,Aplikasi nya bagus. Memudahkan tanpa harus datang ke kantor,"['aplikasi', 'bagus', 'memudahkan', 'kantor']"
Pengguna Google,4,2024-07-22 02:06:01,"Ini kenapa gk bisa ambil antrean kontrol ulang, setiap mau daftar muncul notifikasi poli tidak ditemukan, jelas² jadwalny ada hari itu","['kenapa', 'tidak', 'ambil', 'antrean', 'kontrol', 'ulang', 'daftar', 'muncul', 'notifikasi', 'poli', 'tidak', 'ditemukan', 'jadwalny']"
Pengguna Google,3,2024-07-22 02:04:05,setiap akan melakukan pendaftaran pelayanan antrian selalu gangguan sistem,"['pendaftaran', 'pelayanan', 'antrean', 'gangguan', 'sistem']"
Pengguna Google,5,2024-07-22 02:02:23,"Puas sekali, karena effisiem8","['puas', 'sekali', 'effisiem']"
Pengguna Google,3,2024-07-22 01:36:12,"Ini kenapa ya mau log in koq gagal terus,bilang no nik salah,masukin no kartu bpjs nya pun salah gak bisa masuk.padahal pasword sama no nik smua benar mohon bantuan nya.","['kenapa', 'log', 'gagal', 'bilang', 'nik', 'salah', 'memasukkan', 'kartu', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'salah', 'tidak', 'masuk', 'padahal', 'pasword', 'nik', 'benar', 'mohon', 'bantuan']"
Pengguna Google,1,2024-07-22 01:31:33,"Ribet banget, Mau masuk jawabanya anda belum terdaftar,giliran daftar nomer hp anda sudah dipakai(padahal nomer saya sendiri sudah 10 tahun lebih),mau daftar lagi pakai nomer hp satunya,katanya nomer hp tidak sesuai data,harap datang ke kantor bpjs bla bla...astaghfirulloh hal adzim","['ribet', 'banget', 'masuk', 'jawabanya', 'anda', 'belum', 'terdaftar', 'giliran', 'daftar', 'nomer', 'handphone', 'anda', 'dipakai', 'padahal', 'nomer', 'saya', 'lebih', 'daftar', 'pakai', 'nomer', 'handphone', 'satunya', 'nomer', 'handphone', 'tidak', 'sesuai', 'data', 'harap', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'bla', 'bla', 'astaghfirulloh', 'azim']"
Pengguna Google,1,2024-07-22 01:27:17,"Mau daftar gagal terus. Tidak pernah dapet kiriman otp lewat SMS, sudah di coba sampe bosen tpi hasil nihil. Padahal sya krim email dapet tu otp, tpi knpa klau nmr hp gk ada kiriman otp, tolong dong","['daftar', 'gagal', 'tidak', 'kiriman', 'otp', 'sms', 'coba', 'bosan', 'tetapi', 'hasil', 'nihil', 'padahal', 'saya', 'krim', 'email', 'otp', 'tetapi', 'kenapa', 'nomor', 'handphone', 'tidak', 'kiriman', 'otp', 'tolong']"
Pengguna Google,5,2024-07-22 01:16:44,Good Job,"['good', 'job']"
Pengguna Google,1,2024-07-22 01:15:02,"Mau daftar aja di persulit, minta kode otp tapi kode otp saya gak di kirim kirim. Gimana sih bukannya menolong malah menyusahkan.. Tolong pemerintah di perhatikan lagi pembuat aplikasi untuk masyarakat indonesia macam begini.","['daftar', 'persulit', 'kode', 'otp', 'tapi', 'kode', 'otp', 'saya', 'tidak', 'kirim', 'kirim', 'bagaimana', 'menolong', 'menyusahkan', 'tolong', 'pemerintah', 'perhatikan', 'pembuat', 'aplikasi', 'masyarakat', 'indonesia']"
Pengguna Google,1,2024-07-22 01:13:48,Verifikasi nya tidak di kirim menghabiskan waktu saya. Daftar pakai nomor lain pun di bilang nomornya sudah di daftarkan oleh peserta lain. Ini aplikasi nya sudah rampung belum sih?,"['verifikasi', 'tidak', 'kirim', 'menghabiskan', 'saya', 'daftar', 'pakai', 'nomor', 'bilang', 'nomornya', 'daftarkan', 'peserta', 'aplikasi', 'rampung', 'belum']"
Pengguna Google,5,2024-07-22 01:13:25,keren,['keren']
Pengguna Google,5,2024-07-22 01:07:44,Monggo skecakaken,"['monggo', 'skecakaken']"
Pengguna Google,1,2024-07-22 01:02:42,"Verifikasi via SMS ga bisa, message nya ga masuk masuk","['verifikasi', 'via', 'sms', 'tidak', 'message', 'tidak', 'masuk', 'masuk']"
Pengguna Google,4,2024-07-22 00:57:02,Susah masuk ny pas verifikasi nmr hp,"['susah', 'masuk', 'pas', 'verifikasi', 'nomor', 'handphone']"
Pengguna Google,5,2024-07-22 00:54:52,Sangat bermanfaat pendaftaran layanan kesehatan,"['sangat', 'bermanfaat', 'pendaftaran', 'layanan', 'kesehatan']"
Pengguna Google,3,2024-07-22 00:54:26,Kenapa tidak bisa menerima kode verifikasi? Butuh pulsa berapa?,"['kenapa', 'tidak', 'menerima', 'kode', 'verifikasi', 'butuh', 'pulsa']"
Pengguna Google,1,2024-07-22 00:49:40,Tolong buat otp nya di percepat masa harus nunggu 300detik si baru muncul otp nya dan otp SMS gak muncul muncul udah 3x ulang bayangin ituh 300 detik x3 hadee pemerinta bikinannya payah gak membantuh soal duit paling cepet,"['tolong', 'otp', 'percepat', 'menunggu', 'detik', 'muncul', 'otp', 'otp', 'sms', 'tidak', 'muncul', 'muncul', 'x', 'ulang', 'bayangkan', 'detik', 'x', 'hadee', 'pemerinta', 'bikinannya', 'payah', 'tidak', 'membantuh', 'duit', 'paling', 'cepat']"
Pengguna Google,5,2024-07-22 00:46:30,Baikk,['baik']
Pengguna Google,5,2024-07-22 00:44:15,Aplikasi yang mudah diakses dan sangat membantu.,"['aplikasi', 'mudah', 'diakses', 'sangat', 'membantu']"
Pengguna Google,1,2024-07-22 00:41:40,"Baru kali ini Nemu aplikasi seburuk ini ... Giliran lagi dibutuhin aja yang bikin tambah kesel , dari progres dan kirim code nya yang sering banget gagal","['kali', 'menemukan', 'aplikasi', 'seburuk', 'giliran', 'dibutuhin', 'bikin', 'kesal', 'progres', 'kirim', 'code', 'banget', 'gagal']"
Pengguna Google,5,2024-07-22 00:41:03,Aplikasi yang baik,"['aplikasi', 'baik']"
Pengguna Google,5,2024-07-22 00:39:02,Good,['good']
Pengguna Google,4,2024-07-22 00:31:13,Kenapa kode otp tidak di kirim,"['kenapa', 'kode', 'otp', 'tidak', 'kirim']"
Pengguna Google,1,2024-07-22 00:25:45,Setiap mau daftar kenapa ga bsa aja nomer HP udh pke smua nomer jg tetep ga bisa. Mohon aplikasinya untuk d perhatikan lg min.. Kesel lama2 jdnya. Bukannya mempermudah tp bkin pusing lg,"['daftar', 'kenapa', 'tidak', 'nomer', 'handphone', 'pakai', 'nomer', 'tidak', 'mohon', 'aplikasinya', 'perhatikan', 'min', 'kesal', 'mempermudah', 'tetapi', 'bikin', 'pusing']"
Pengguna Google,5,2024-07-22 00:11:10,"Sangat mempermudah semuanya tanpa harus datang ke office, terimakasih","['sangat', 'mempermudah', 'office', 'terima', 'kasih']"
Pengguna Google,2,2024-07-22 00:07:56,"Mengubah datanya ribet, harus ke kantor BPJS","['mengubah', 'datanya', 'ribet', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial']"
Pengguna Google,1,2024-07-21 23:59:17,Di-update malah gak bisa dibuka aplikasinya,"['pembaruan', 'tidak', 'dibuka', 'aplikasinya']"
Pengguna Google,3,2024-07-21 23:58:32,"Setiap mau daftar online selalu tidak terhubung ke server Rmh Sakit yg dituju. Percuma online, kalau harus ngantri lagi ke RS nya","['daftar', 'online', 'tidak', 'terhubung', 'server', 'rumah', 'sakit', 'dituju', 'online', 'mengantre', 'rumah', 'sakit']"
Pengguna Google,5,2024-07-21 23:52:35,Bagus,['bagus']
Pengguna Google,5,2024-07-21 23:45:41,Semoga hadiah ini nyata,"['semoga', 'hadiah', 'nyata']"
Pengguna Google,1,2024-07-21 23:44:10,Sistem kok bukanya mempermudah malah memperumit kehidupan. Dosa kalian semua,"['sistem', 'bukanya', 'mempermudah', 'memperumit', 'kehidupan', 'dosa']"
Pengguna Google,5,2024-07-21 23:31:16,mantap,['mantap']
Pengguna Google,5,2024-07-21 23:27:34,Mantap,['mantap']
Pengguna Google,5,2024-07-21 23:21:46,Sangat mempermudah,"['sangat', 'mempermudah']"
Pengguna Google,5,2024-07-21 23:20:37,SUNGGUH RESPONSIF,"['sungguh', 'responsif']"
Pengguna Google,5,2024-07-21 23:17:15,Good app,"['good', 'app']"
Pengguna Google,1,2024-07-21 22:56:59,"aplikasi kurang matang, secara fitur dan fungsi belum bisa diandalkan. Developer seharusnya lebih serius. kita sudah bayar tapi tidak dpt mendapat benefit bpjs secara utuh.","['aplikasi', 'kurang', 'matang', 'fitur', 'fungsi', 'belum', 'diandalkan', 'developer', 'lebih', 'serius', 'kita', 'bayar', 'tapi', 'tidak', 'benefit', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'utuh']"
Pengguna Google,5,2024-07-21 22:38:00,Memudahkan segalanya,['memudahkan']
Pengguna Google,5,2024-07-21 22:30:31,Alhamdulillah sangat bermanfaat sekali bagi lansia umur 75 tahun seperti saya,"['alhamdulillah', 'sangat', 'bermanfaat', 'sekali', 'usia', 'umur', 'saya']"
Pengguna Google,5,2024-07-21 22:25:55,Semakin baik pelayanan BPJS nya,"['baik', 'pelayanan', 'badan', 'penyelenggara', 'jaminan', 'sosial']"
Pengguna Google,5,2024-07-21 20:32:30,"kenapa sy tdk bs daftar online utk faskes pertama, dan sy di minta utk menghubungi developer f1. mhn pencerahannya dong","['kenapa', 'saya', 'tidak', 'daftar', 'online', 'faskes', 'saya', 'menghubungi', 'developer', 'f', 'mohon', 'pencerahannya']"
Pengguna Google,5,2024-07-21 19:49:16,Mantap,['mantap']
Pengguna Google,5,2024-07-21 19:18:31,Aplikasi pelayanan sangat baik dan sangat membantu,"['aplikasi', 'pelayanan', 'sangat', 'baik', 'sangat', 'membantu']"
Pengguna Google,5,2024-07-21 18:28:22,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-07-21 18:21:21,sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2024-07-21 17:50:03,"Gak bisa di buka aplikasi nya,laporan nya ""Demi menjaga keamananaplikasi mobile JKN tidak bisa berjalan pada emulator atau perangkat yang telah dilakukan Root"".","['tidak', 'buka', 'aplikasi', 'laporan', 'menjaga', 'keamananaplikasi', 'mobile', 'jkn', 'tidak', 'berjalan', 'emulator', 'perangkat', 'root']"
Pengguna Google,2,2024-07-21 17:18:41,"Udah seneng2 jadwalnya tercatat di aplikasi. Eeehh pas mau daftar hari sblmnya malah ""nomor poli blm diatur RS"" nyoba tengah malem pas tgl kontrol eeehh gabisa juga malah ""tanggal kunjungan minimal besok"". Jadi harus gimana? Bukannya ada aplikasi untuk mempermudah yaa ko ini malah ngalierkeun!!!!","['senang', 'jadwalnya', 'tercatat', 'aplikasi', 'eeehh', 'pas', 'daftar', 'nomor', 'poli', 'belum', 'diatur', 'rumah', 'sakit', 'mencoba', 'malam', 'pas', 'tanggal', 'kontrol', 'eeehh', 'tidak', 'tanggal', 'kunjungan', 'minimal', 'besok', 'bagaimana', 'aplikasi', 'mempermudah', 'ya', 'ngalierkeun']"
Pengguna Google,5,2024-07-21 16:52:16,"Mantappp, sangat membantu dan bermanfaat🙏","['mantappp', 'sangat', 'membantu', 'bermanfaat']"
Pengguna Google,5,2024-07-21 16:27:16,Sangat bermanfaat,"['sangat', 'bermanfaat']"
Pengguna Google,1,2024-07-21 15:59:11,"woyy yang bener aja, orang hp kagak di root kenapa nggak bisa dibuka","['oi', 'benar', 'orang', 'handphone', 'tidak', 'root', 'kenapa', 'enggak', 'dibuka']"
Pengguna Google,5,2024-07-21 15:52:31,sangat bermanfaat,"['sangat', 'bermanfaat']"
Pengguna Google,1,2024-07-21 15:35:45,Aplikasi jelek,"['aplikasi', 'jelek']"
Pengguna Google,5,2024-07-21 15:32:53,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2024-07-21 15:30:00,"Staff Back End nya cupu, erorr trossss. Ngabis2in anggaran aja🥵🥵🥵","['staf', 'back', 'end', 'cupu', 'erorr', 'trossss', 'ngabisin', 'anggaran']"
Pengguna Google,5,2024-07-21 15:24:45,Terbaik..,['terbaik']
Pengguna Google,5,2024-07-21 15:06:42,Ok,['oke']
Pengguna Google,1,2024-07-21 14:51:21,Kenapa saya tidak bisa mendaftar dengan alasan nomor telepon tidak sesuai,"['kenapa', 'saya', 'tidak', 'mendaftar', 'alasan', 'nomor', 'telepon', 'tidak', 'sesuai']"
Pengguna Google,5,2024-07-21 14:36:01,Terima kasih,"['terima', 'kasih']"
Pengguna Google,5,2024-07-21 14:33:46,good,['good']
Pengguna Google,5,2024-07-21 14:30:51,peningkatan yg baik 👍🏻 sukses terus,"['peningkatan', 'baik', 'sukses']"
Pengguna Google,5,2024-07-21 13:58:43,Aplikasi sangat membantu,"['aplikasi', 'sangat', 'membantu']"
Pengguna Google,1,2024-07-21 13:58:40,"udh susah"" daftar segala macem no hp sampek 3 yg di pakek akhirnya tetep gx bisa no jp tidak sesuai maulo no hp pejabat gitu","['susah', 'daftar', 'handphone', 'pakai', 'tidak', 'jp', 'tidak', 'sesuai', 'maulo', 'handphone', 'pejabat']"
Pengguna Google,5,2024-07-21 13:57:48,Mudah dipahami dan sangat bermanfaat saat dibutuhkan untuk data ke RS atau Puskesmas,"['mudah', 'dipahami', 'sangat', 'bermanfaat', 'dibutuhkan', 'data', 'rumah', 'sakit', 'puskesmas']"
Pengguna Google,5,2024-07-21 13:52:56,Sangat mudah dan membantu,"['sangat', 'mudah', 'membantu']"
Pengguna Google,5,2024-07-21 13:34:23,Terima kasih 🙏,"['terima', 'kasih']"
Pengguna Google,5,2024-07-21 13:23:45,Okeh,['oke']
Pengguna Google,5,2024-07-21 13:21:34,Sangat membantu sekali 👍👍👍,"['sangat', 'membantu', 'sekali']"
Pengguna Google,5,2024-07-21 13:19:32,"Kemajuan teknologi, memudahkan akses dalam layanan pendaftaran.","['kemajuan', 'teknologi', 'memudahkan', 'akses', 'layanan', 'pendaftaran']"
Pengguna Google,1,2024-07-21 13:17:31,"Terlalu ribet banyak peraturan, harusnya lebih mempermudah","['terlalu', 'ribet', 'peraturan', 'lebih', 'mempermudah']"
Pengguna Google,5,2024-07-21 13:15:42,Oke,['oke']
Pengguna Google,5,2024-07-21 13:14:51,baik,['baik']
Pengguna Google,5,2024-07-21 13:08:48,Lebih praktis 👍,"['lebih', 'praktis']"
Pengguna Google,5,2024-07-21 12:53:28,Mudah dan cepat,"['mudah', 'cepat']"
Pengguna Google,3,2024-07-21 12:52:14,Kenapa setiap mau buka atau lihat tagihan dan lainnya. Selalu akun anda belum terverifikasi tanda silang merah.,"['kenapa', 'buka', 'lihat', 'tagihan', 'akun', 'anda', 'belum', 'terverifikasi', 'tanda', 'silang', 'merah']"
Pengguna Google,5,2024-07-21 12:44:03,mantap,['mantap']
Pengguna Google,1,2024-07-21 12:12:56,"Aplikasi apa ini sangat menyusahkan di saat di butuh kan malah error, seharus di perbaiki bukan hanya meminta maaf pada pengguna","['aplikasi', 'sangat', 'menyusahkan', 'butuh', 'error', 'perbaiki', 'bukan', 'maaf', 'pengguna']"
Pengguna Google,5,2024-07-21 12:11:45,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2024-07-21 12:10:26,Alhmdlh sangt berguna,"['alhmdlh', 'sangat', 'berguna']"
Pengguna Google,5,2024-07-21 12:09:47,Sangat membantu🙏🙏,"['sangat', 'membantu']"
Pengguna Google,1,2024-07-21 12:08:36,Saya sudah mencoba beberapa kali tetapi tetap saja tidak dikirimkan kode verifikasi lewat SMS padahal nomer sudah benar,"['saya', 'mencoba', 'kali', 'tetapi', 'tidak', 'dikirimkan', 'kode', 'verifikasi', 'sms', 'padahal', 'nomer', 'benar']"
Pengguna Google,3,2024-07-21 12:04:44,Ok,['oke']
Pengguna Google,5,2024-07-21 12:04:26,ok,['oke']
Pengguna Google,5,2024-07-21 11:59:49,Terimakasih BPJS kesehatan,"['terima', 'kasih', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan']"
Pengguna Google,1,2024-07-21 11:58:42,"Aplikasi payah banget,cuma mau daftar doang susah banget kode verifikasi ditungguin sampe puluhan menit ngga dikirim juga!","['aplikasi', 'payah', 'banget', 'daftar', 'doang', 'susah', 'banget', 'kode', 'verifikasi', 'ditunggu', 'puluhan', 'menit', 'tidak', 'dikirim']"
Pengguna Google,5,2024-07-21 11:56:37,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2024-07-21 11:48:38,"Aplikasi buruk. “Akun belum verivikasi”, tapi tiba verifikasi, kode nya ga di kirim-kirim. Udah 2 Minggu selalu kayak gitu. Padahal aplikasi udah versi terbaru, iuran BPJS gapernah nunggak. Kayak gimana Indonesia bisa maju? Semua sektor kepemerintahan aja bobrok kayak gini","['aplikasi', 'buruk', 'akun', 'belum', 'verivikasi', 'tapi', 'verifikasi', 'kode', 'tidak', 'kirim', 'kirim', 'minggu', 'kayak', 'padahal', 'aplikasi', 'versi', 'terbaru', 'iuran', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'tidak', 'menunggak', 'kayak', 'bagaimana', 'indonesia', 'maju', 'sektor', 'kepemerintahan', 'bobrok', 'kayak']"
Pengguna Google,5,2024-07-21 11:37:58,Alhamdulillah perubahan data bisa langsung online lewat aplikasi ini,"['alhamdulillah', 'perubahan', 'data', 'langsung', 'online', 'aplikasi']"
Pengguna Google,5,2024-07-21 11:33:47,Mantaap sangat mempermudah,"['mantap', 'sangat', 'mempermudah']"
Pengguna Google,1,2024-07-21 11:28:51,Bilang ya ganti akun sudah masuk tapi kenapa masukkan nomor telepon berbeda tetap saja pesen SMS tidak ada,"['bilang', 'ganti', 'akun', 'masuk', 'tapi', 'kenapa', 'masukan', 'nomor', 'telepon', 'berbeda', 'pesan', 'sms', 'tidak']"
Pengguna Google,1,2024-07-21 11:22:34,"Kode otp nya sangat lambattttttt udh 3x lebih tapi klik tapi tidak di kirim"" tolong perbaiki ini!!","['kode', 'otp', 'sangat', 'lambattttttt', 'x', 'lebih', 'tapi', 'klik', 'tapi', 'tidak', 'kirim', 'tolong', 'perbaiki']"
